_id,date_time,maxtempC,mintempC,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
61aa1e9737a24bc4e304c00e,2016-10-06,25,13,0.0,19,19,19,8,1,74,0.0,1026,25,10,105,6
61aa1e9737a24bc4e304c00f,2016-10-07,23,15,0.0,19,20,19,9,3,75,0.0,1024,23,10,139,7
61aa1e9737a24bc4e304c010,2016-10-08,20,14,0.0,17,17,17,11,66,87,13.0,1018,20,9,66,7
61aa1e9737a24bc4e304c011,2016-10-09,14,11,0.0,11,14,11,35,64,84,25.4,1016,14,8,227,23
61aa1e9737a24bc4e304c012,2016-10-10,18,8,0.0,10,12,10,26,0,58,0.0,1024,18,10,263,19
61aa1e9737a24bc4e304c013,2016-10-11,17,9,0.0,11,12,11,13,21,61,0.0,1030,17,10,83,9
61aa1e9737a24bc4e304c014,2016-10-12,18,11,0.0,14,15,14,12,24,75,0.0,1026,18,10,135,8
61aa1e9737a24bc4e304c015,2016-10-13,20,12,0.0,15,15,15,19,37,78,0.0,1019,20,10,275,13
61aa1e9737a24bc4e304c016,2016-10-14,17,9,0.0,11,12,11,15,3,60,0.0,1027,17,10,185,11
61aa1e9737a24bc4e304c017,2016-10-15,19,10,0.0,13,14,13,14,1,65,0.0,1029,19,10,110,11
61aa1e9737a24bc4e304c018,2016-10-16,20,11,0.0,15,16,15,20,13,78,0.0,1021,20,10,231,14
61aa1e9737a24bc4e304c019,2016-10-17,25,16,0.0,20,20,20,20,30,81,0.5,1014,25,10,250,11
61aa1e9737a24bc4e304c01a,2016-10-18,25,18,0.0,21,22,21,28,8,80,0.1,1012,25,10,215,16
61aa1e9737a24bc4e304c01b,2016-10-19,27,18,0.0,22,22,21,19,20,77,0.0,1015,27,10,253,11
61aa1e9737a24bc4e304c01c,2016-10-20,22,16,0.0,18,19,18,24,46,80,0.1,1019,22,10,88,16
61aa1e9737a24bc4e304c01d,2016-10-21,23,18,0.0,20,20,20,11,61,92,7.6,1005,23,6,147,8
61aa1e9737a24bc4e304c01e,2016-10-22,10,8,0.0,7,10,7,42,82,82,23.5,999,10,8,303,30
61aa1e9737a24bc4e304c01f,2016-10-23,16,7,0.0,8,11,8,37,15,66,0.2,1010,16,10,273,25
61aa1e9737a24bc4e304c020,2016-10-24,14,9,0.0,9,11,9,30,39,72,3.6,1014,14,10,299,20
61aa1e9737a24bc4e304c021,2016-10-25,11,6,0.0,5,8,5,29,35,61,0.1,1024,11,10,304,21
61aa1e9737a24bc4e304c022,2016-10-26,10,3,0.0,3,6,3,20,26,58,0.0,1030,10,10,289,15
61aa1e9737a24bc4e304c023,2016-10-27,13,5,0.0,6,9,6,23,91,78,19.5,1026,13,8,122,16
61aa1e9737a24bc4e304c024,2016-10-28,9,5,0.0,4,8,4,35,18,76,3.0,1020,9,10,312,25
61aa1e9737a24bc4e304c025,2016-10-29,16,5,0.0,9,11,9,23,35,72,0.0,1018,16,10,254,14
61aa1e9737a24bc4e304c026,2016-10-30,21,13,0.0,16,17,16,22,50,86,3.0,1012,21,9,276,13
61aa1e9737a24bc4e304c027,2016-10-31,12,6,0.0,7,9,7,20,2,69,0.0,1022,12,10,201,15
61aa1e9737a24bc4e304c028,2016-11-01,14,7,0.0,9,11,9,15,9,73,0.0,1027,14,10,132,10
61aa1e9737a24bc4e304c029,2016-11-02,19,11,0.0,14,15,14,18,19,85,0.0,1023,19,10,239,11
61aa1e9737a24bc4e304c02a,2016-11-03,22,13,0.0,16,17,16,31,24,80,0.0,1015,22,10,276,18
61aa1e9737a24bc4e304c02b,2016-11-04,14,9,0.0,9,11,9,26,4,65,0.0,1020,14,10,326,18
61aa1e9737a24bc4e304c02c,2016-11-05,15,7,0.0,9,11,9,20,8,73,0.0,1022,15,10,296,14
61aa1e9737a24bc4e304c02d,2016-11-06,13,7,0.0,8,10,8,32,9,67,0.0,1024,13,10,205,21
61aa1e9737a24bc4e304c02e,2016-11-07,13,4,0.0,6,8,6,17,1,61,0.0,1030,13,10,135,13
61aa1e9737a24bc4e304c02f,2016-11-08,18,8,0.0,12,12,12,14,4,54,0.0,1020,18,10,279,8
61aa1e9737a24bc4e304c030,2016-11-09,13,9,0.0,10,12,10,19,68,79,4.2,1011,13,8,314,12
61aa1e9737a24bc4e304c031,2016-11-10,12,4,0.0,6,8,6,25,8,67,0.4,1014,12,10,294,16
61aa1e9737a24bc4e304c032,2016-11-11,14,5,0.0,6,9,6,42,9,63,0.0,1010,14,10,298,28
61aa1e9737a24bc4e304c033,2016-11-12,9,2,0.0,2,5,2,23,8,58,0.0,1024,9,10,303,16
61aa1e9737a24bc4e304c034,2016-11-13,13,3,0.0,5,8,5,28,5,61,0.0,1020,13,10,263,16
61aa1e9737a24bc4e304c035,2016-11-14,15,6,0.0,9,10,9,19,25,49,0.0,1017,15,10,245,11
61aa1e9737a24bc4e304c036,2016-11-15,9,8,0.0,7,9,7,26,78,82,33.2,1010,9,7,190,17
61aa1e9737a24bc4e304c037,2016-11-16,14,7,0.0,8,10,8,25,12,78,0.0,1009,14,10,274,16
61aa1e9737a24bc4e304c038,2016-11-17,15,9,0.0,9,11,9,22,14,78,0.0,1016,15,10,322,15
61aa1e9737a24bc4e304c039,2016-11-18,19,7,0.0,13,13,13,10,0,71,0.0,1019,19,10,320,7
61aa1e9737a24bc4e304c03a,2016-11-19,15,10,0.0,12,13,12,17,18,79,0.0,1011,15,9,120,12
61aa1e9737a24bc4e304c03b,2016-11-20,6,3,0.0,-2,4,-2,47,88,76,9.7,1002,6,5,282,35
61aa1e9737a24bc4e304c03c,2016-11-21,5,2,0.0,-3,3,-3,44,66,65,0.5,1006,5,5,286,33
61aa1e9737a24bc4e304c03d,2016-11-22,4,2,0.0,-3,3,-3,38,33,66,0.0,1018,4,10,304,28
61aa1e9737a24bc4e304c03e,2016-11-23,6,0,0.0,-1,3,-1,21,28,67,0.0,1026,6,10,239,15
61aa1e9737a24bc4e304c03f,2016-11-24,10,4,0.0,4,6,4,14,45,76,0.6,1025,10,9,108,10
61aa1e9737a24bc4e304c040,2016-11-25,9,5,0.0,7,8,7,9,71,87,0.4,1023,9,9,238,5
61aa1e9737a24bc4e304c041,2016-11-26,10,5,0.0,4,7,4,22,27,79,0.7,1020,10,9,286,15
61aa1e9737a24bc4e304c042,2016-11-27,9,3,0.0,1,5,1,27,19,74,0.2,1020,9,10,301,18
61aa1e9737a24bc4e304c043,2016-11-28,10,4,0.0,5,7,5,15,9,72,0.0,1022,10,10,242,10
61aa1e9737a24bc4e304c044,2016-11-29,14,8,0.0,10,12,10,31,92,91,46.7,1015,14,7,185,17
61aa1e9737a24bc4e304c045,2016-11-30,13,11,0.0,10,12,10,20,79,93,17.8,1011,13,9,153,12
61aa1e9737a24bc4e304c046,2016-12-01,11,5,0.0,6,9,6,32,30,79,1.8,1005,11,10,259,21
61aa1e9737a24bc4e304c047,2016-12-02,9,4,0.0,2,6,2,37,22,74,0.0,1013,9,10,271,24
61aa1e9737a24bc4e304c048,2016-12-03,7,4,0.0,0,5,0,38,31,71,0.1,1018,7,10,302,25
61aa1e9737a24bc4e304c049,2016-12-04,7,2,0.0,1,4,1,19,21,67,0.0,1023,7,10,267,13
61aa1e9737a24bc4e304c04a,2016-12-05,8,4,0.0,3,6,3,20,58,80,9.0,1018,8,8,249,14
61aa1e9737a24bc4e304c04b,2016-12-06,7,3,0.0,2,5,2,23,62,77,9.0,1018,7,9,138,15
61aa1e9737a24bc4e304c04c,2016-12-07,8,5,0.0,4,6,4,15,74,85,9.6,1015,8,9,209,11
61aa1e9737a24bc4e304c04d,2016-12-08,6,1,0.0,0,4,0,25,17,72,0.0,1016,6,10,275,17
61aa1e9737a24bc4e304c04e,2016-12-09,4,-1,0.0,-5,1,-5,35,35,60,0.0,1021,4,10,295,26
61aa1e9737a24bc4e304c04f,2016-12-10,2,-2,0.1,-5,0,-5,24,53,60,0.1,1029,2,10,287,18
61aa1e9737a24bc4e304c050,2016-12-11,2,-2,0.5,-4,0,-4,12,64,61,0.6,1032,2,8,232,9
61aa1e9737a24bc4e304c051,2016-12-12,6,3,0.0,0,5,0,27,62,87,23.0,1014,6,8,244,17
61aa1e9737a24bc4e304c052,2016-12-13,5,1,0.0,0,3,0,16,53,73,0.0,1020,5,10,257,10
61aa1e9737a24bc4e304c053,2016-12-14,3,0,0.0,-2,2,-2,22,26,71,0.0,1016,3,10,290,15
61aa1e9737a24bc4e304c054,2016-12-15,-4,-6,0.0,-12,-4,-12,42,43,52,0.1,1015,-4,9,283,35
61aa1e9737a24bc4e304c055,2016-12-16,-3,-7,0.0,-11,-5,-11,22,37,50,0.0,1029,-3,10,255,18
61aa1e9737a24bc4e304c056,2016-12-17,2,-3,4.4,-4,0,-4,16,94,85,29.7,1018,2,7,217,11
61aa1e9737a24bc4e304c057,2016-12-18,12,0,0.9,2,6,2,42,74,90,5.9,1016,12,8,257,23
61aa1e9737a24bc4e304c058,2016-12-19,-1,-4,0.0,-8,-3,-8,19,68,60,0.0,1038,-1,10,219,15
61aa1e9737a24bc4e304c059,2016-12-20,0,-3,0.0,-5,-2,-5,13,8,50,0.0,1032,0,10,117,9
61aa1e9737a24bc4e304c05a,2016-12-21,5,-2,0.0,-3,1,-3,19,23,63,0.0,1023,5,10,271,12
61aa1e9737a24bc4e304c05b,2016-12-22,7,1,0.0,-1,3,-1,28,40,72,0.2,1018,7,10,254,16
61aa1e9737a24bc4e304c05c,2016-12-23,6,2,0.0,0,4,0,22,31,78,0.0,1029,6,10,270,14
61aa1e9737a24bc4e304c05d,2016-12-24,7,3,0.0,1,4,1,25,55,84,18.1,1024,7,8,250,15
61aa1e9737a24bc4e304c05e,2016-12-25,8,2,0.0,0,4,0,24,8,80,0.0,1032,8,10,215,16
61aa1e9737a24bc4e304c05f,2016-12-26,7,0,0.0,0,4,0,22,75,80,0.3,1035,7,9,119,15
61aa1e9737a24bc4e304c060,2016-12-27,13,6,0.0,7,10,7,37,47,87,4.4,1013,13,10,268,21
61aa1e9737a24bc4e304c061,2016-12-28,4,1,0.0,0,3,0,20,20,69,0.1,1019,4,10,282,14
61aa1e9737a24bc4e304c062,2016-12-29,6,1,0.0,-1,3,-1,28,60,81,19.9,1009,6,9,199,18
61aa1e9737a24bc4e304c063,2016-12-30,4,0,0.3,-4,2,-4,39,34,75,0.6,1007,4,7,272,26
61aa1e9737a24bc4e304c064,2016-12-31,5,-1,0.0,-3,2,-3,36,39,67,0.6,1018,5,9,226,24
61aa1e9737a24bc4e304c065,2017-01-01,9,3,0.0,2,5,2,24,20,75,0.9,1022,9,10,258,15
61aa1e9737a24bc4e304c066,2017-01-02,4,3,0.0,0,4,0,24,88,81,2.3,1030,4,9,70,16
61aa1e9737a24bc4e304c067,2017-01-03,7,5,0.0,2,6,2,31,100,94,11.1,1012,7,6,87,21
61aa1e9737a24bc4e304c068,2017-01-04,9,1,0.0,1,5,1,33,38,82,0.0,1001,9,10,269,21
61aa1e9737a24bc4e304c069,2017-01-05,1,-2,0.0,-6,-1,-6,26,44,50,0.0,1014,1,10,262,20
61aa1e9737a24bc4e304c06a,2017-01-06,0,-3,3.9,-6,-2,-6,16,47,64,4.6,1019,0,7,319,12
61aa1e9737a24bc4e304c06b,2017-01-07,-4,-6,2.0,-12,-5,-12,27,77,78,6.7,1024,-4,6,226,21
61aa1e9737a24bc4e304c06c,2017-01-08,-5,-9,0.0,-15,-7,-15,35,29,75,0.3,1027,-5,8,302,25
61aa1e9737a24bc4e304c06d,2017-01-09,-6,-10,0.0,-14,-8,-14,18,34,74,0.0,1039,-6,10,257,12
61aa1e9737a24bc4e304c06e,2017-01-10,3,-7,0.0,-6,-1,-6,22,50,77,0.0,1034,3,10,193,14
61aa1e9737a24bc4e304c06f,2017-01-11,8,4,0.0,2,6,2,31,65,94,13.6,1025,8,9,209,17
61aa1e9737a24bc4e304c070,2017-01-12,15,7,0.0,9,12,9,44,60,91,13.4,1019,15,8,221,23
61aa1e9737a24bc4e304c071,2017-01-13,6,0,0.0,1,5,1,34,16,76,0.2,1030,6,10,320,22
61aa1e9737a24bc4e304c072,2017-01-14,1,-1,2.0,-3,-1,-3,9,86,65,2.3,1035,1,7,117,7
61aa1e9737a24bc4e304c073,2017-01-15,4,-1,0.0,-3,1,-3,16,7,73,0.4,1028,4,10,314,13
61aa1e9737a24bc4e304c074,2017-01-16,4,-3,0.0,-1,1,-1,13,36,67,0.0,1030,4,10,284,9
61aa1e9737a24bc4e304c075,2017-01-17,4,2,0.0,0,3,0,14,87,83,5.8,1022,4,10,168,9
61aa1e9737a24bc4e304c076,2017-01-18,5,3,0.0,1,4,1,18,81,92,4.0,1015,5,10,58,12
61aa1e9737a24bc4e304c077,2017-01-19,8,3,0.0,2,5,2,16,27,85,0.0,1017,8,10,310,10
61aa1e9737a24bc4e304c078,2017-01-20,7,3,0.0,3,5,3,12,79,86,1.1,1015,7,8,105,8
61aa1e9737a24bc4e304c079,2017-01-21,10,5,0.0,5,7,5,13,62,93,0.0,1012,10,5,242,8
61aa1e9737a24bc4e304c07a,2017-01-22,8,5,0.0,5,7,5,18,84,93,0.2,1007,8,6,102,11
61aa1e9737a24bc4e304c07b,2017-01-23,4,3,0.0,-2,4,-2,53,100,85,16.3,1007,4,7,57,37
61aa1e9737a24bc4e304c07c,2017-01-24,5,3,0.0,-2,3,-2,46,93,90,45.3,995,5,7,176,32
61aa1e9737a24bc4e304c07d,2017-01-25,7,2,0.0,0,4,0,31,33,82,0.1,1004,7,10,277,19
61aa1e9737a24bc4e304c07e,2017-01-26,9,4,0.0,2,6,2,30,37,83,6.3,999,9,10,259,17
61aa1e9737a24bc4e304c07f,2017-01-27,5,1,0.0,-2,3,-2,41,44,73,0.5,1005,5,8,267,27
61aa1e9737a24bc4e304c080,2017-01-28,4,0,0.0,-4,1,-4,31,37,65,0.0,1006,4,9,261,22
61aa1e9737a24bc4e304c081,2017-01-29,5,0,0.0,-2,2,-2,21,37,61,0.0,1007,5,10,256,14
61aa1e9737a24bc4e304c082,2017-01-30,2,-2,0.0,-5,0,-5,22,38,53,0.0,1010,2,10,319,16
61aa1e9737a24bc4e304c083,2017-01-31,1,-3,2.8,-5,-1,-5,10,69,73,3.3,1013,1,7,176,8
61aa1e9737a24bc4e304c084,2017-02-01,7,0,0.0,-1,3,-1,32,48,79,0.1,1014,7,10,260,18
61aa1e9737a24bc4e304c085,2017-02-02,5,-1,0.0,-2,2,-2,25,41,71,0.1,1020,5,10,285,16
61aa1e9737a24bc4e304c086,2017-02-03,1,-3,0.0,-6,-1,-6,21,55,55,0.1,1023,1,9,296,16
61aa1e9737a24bc4e304c087,2017-02-04,1,-5,0.0,-9,-3,-9,27,10,49,0.0,1027,1,10,280,20
61aa1e9737a24bc4e304c088,2017-02-05,5,-2,0.0,-3,1,-3,28,63,56,0.0,1017,5,10,236,18
61aa1e9737a24bc4e304c089,2017-02-06,7,1,0.0,0,3,0,21,11,73,0.0,1019,7,10,259,13
61aa1e9737a24bc4e304c08a,2017-02-07,4,3,0.0,1,4,1,17,70,92,2.3,1012,4,8,89,10
61aa1e9737a24bc4e304c08b,2017-02-08,12,6,0.0,6,9,6,23,46,88,5.5,1005,12,10,198,13
61aa1e9737a24bc4e304c08c,2017-02-09,-1,-8,0.9,-10,-3,-10,46,64,86,18.5,1006,-1,4,210,32
61aa1e9737a24bc4e304c08d,2017-02-10,-2,-8,0.3,-12,-5,-12,31,66,81,0.3,1023,-2,9,258,22
61aa1e9737a24bc4e304c08e,2017-02-11,5,-1,0.0,-1,2,-1,16,52,86,0.1,1016,5,9,193,10
61aa1e9737a24bc4e304c08f,2017-02-12,2,-1,0.0,-4,1,-4,27,89,95,17.3,1013,2,8,133,18
61aa1e9737a24bc4e304c090,2017-02-13,2,-3,0.0,-7,0,-7,55,36,82,0.1,1009,2,6,303,36
61aa1e9737a24bc4e304c091,2017-02-14,5,-4,0.0,-5,0,-5,22,6,77,0.0,1013,5,10,260,14
61aa1e9737a24bc4e304c092,2017-02-15,7,1,0.0,-1,3,-1,22,42,85,2.3,999,7,9,248,14
61aa1e9737a24bc4e304c093,2017-02-16,1,-2,0.0,-7,-1,-7,40,48,70,0.0,1004,1,9,304,29
61aa1e9737a24bc4e304c094,2017-02-17,4,-3,0.0,-6,0,-6,28,17,67,0.0,1012,4,10,297,20
61aa1e9737a24bc4e304c095,2017-02-18,11,1,0.0,3,6,3,27,9,70,0.0,1009,11,10,234,15
61aa1e9737a24bc4e304c096,2017-02-19,13,7,0.0,8,10,8,29,13,85,0.0,1010,13,10,289,14
61aa1e9737a24bc4e304c097,2017-02-20,9,3,0.0,3,6,3,28,5,72,0.0,1023,9,10,247,17
61aa1e9737a24bc4e304c098,2017-02-21,7,1,0.0,1,4,1,18,22,69,0.0,1027,7,10,124,12
61aa1e9737a24bc4e304c099,2017-02-22,12,4,0.0,5,7,5,14,40,81,0.0,1016,12,10,219,8
61aa1e9737a24bc4e304c09a,2017-02-23,14,6,0.0,8,10,8,20,34,91,1.0,1012,14,8,218,10
61aa1e9737a24bc4e304c09b,2017-02-24,17,9,0.0,11,13,11,32,26,90,1.5,1013,17,10,193,16
61aa1e9737a24bc4e304c09c,2017-02-25,15,9,0.0,9,12,9,33,56,91,5.1,1005,15,10,193,18
61aa1e9737a24bc4e304c09d,2017-02-26,5,1,0.0,-2,3,-2,32,33,63,1.3,1016,5,9,292,22
61aa1e9737a24bc4e304c09e,2017-02-27,9,1,0.0,2,5,2,23,32,62,0.0,1029,9,10,230,14
61aa1e9737a24bc4e304c09f,2017-02-28,13,5,0.0,7,9,7,17,48,80,0.1,1025,13,10,142,9
61aa1e9737a24bc4e304c0a0,2017-03-01,17,10,0.0,12,13,12,39,72,91,7.4,1006,17,8,207,19
61aa1e9737a24bc4e304c0a1,2017-03-02,6,2,0.0,1,6,1,52,7,63,0.4,1009,6,10,283,33
61aa1e9737a24bc4e304c0a2,2017-03-03,3,-3,0.0,-6,0,-6,30,35,47,0.4,1024,3,9,296,23
61aa1e9737a24bc4e304c0a3,2017-03-04,-1,-7,0.0,-12,-4,-12,36,22,39,0.0,1033,-1,10,315,30
61aa1e9737a24bc4e304c0a4,2017-03-05,2,-9,0.0,-10,-4,-10,22,5,29,0.0,1036,2,10,330,17
61aa1e9737a24bc4e304c0a5,2017-03-06,5,-3,0.0,-1,1,-1,13,34,43,0.0,1033,5,10,149,9
61aa1e9737a24bc4e304c0a6,2017-03-07,9,2,0.0,4,7,4,21,94,88,6.9,1025,9,8,168,11
61aa1e9737a24bc4e304c0a7,2017-03-08,12,7,0.0,7,10,7,39,38,73,2.0,1016,12,8,245,21
61aa1e9737a24bc4e304c0a8,2017-03-09,12,6,0.0,5,9,5,39,17,60,0.1,1017,12,10,238,22
61aa1e9737a24bc4e304c0a9,2017-03-10,2,-5,15.1,-5,1,-5,30,69,80,18.6,1013,2,5,213,21
61aa1e9737a24bc4e304c0aa,2017-03-11,-3,-9,0.6,-14,-6,-14,34,53,74,1.8,1022,-3,6,296,25
61aa1e9737a24bc4e304c0ab,2017-03-12,-3,-9,0.1,-13,-6,-13,30,35,71,0.3,1028,-3,8,306,22
61aa1e9737a24bc4e304c0ac,2017-03-13,0,-8,0.2,-8,-4,-8,15,36,65,0.2,1031,0,9,227,11
61aa1e9737a24bc4e304c0ad,2017-03-14,2,-6,1.8,-8,-1,-8,57,90,92,82.5,1002,2,3,144,39
61aa1e9737a24bc4e304c0ae,2017-03-15,-4,-8,0.0,-14,-6,-14,43,80,85,1.6,1005,-4,1,282,30
61aa1e9737a24bc4e304c0af,2017-03-16,1,-6,0.4,-9,-2,-9,37,67,83,0.8,1016,1,6,284,25
61aa1e9737a24bc4e304c0b0,2017-03-17,3,-4,0.0,-6,0,-6,29,25,88,0.2,1024,3,10,273,17
61aa1e9737a24bc4e304c0b1,2017-03-18,3,1,0.0,-2,2,-2,23,75,88,1.1,1023,3,10,97,15
61aa1e9737a24bc4e304c0b2,2017-03-19,5,-2,0.2,-4,1,-4,28,64,88,0.4,1023,5,10,102,19
61aa1e9737a24bc4e304c0b3,2017-03-20,9,0,0.0,0,3,0,23,13,83,0.0,1020,9,10,323,14
61aa1e9737a24bc4e304c0b4,2017-03-21,11,2,0.0,4,6,4,18,19,81,0.3,1014,11,10,294,10
61aa1e9737a24bc4e304c0b5,2017-03-22,0,-5,0.0,-8,-1,-8,41,3,68,0.1,1022,0,10,322,30
61aa1e9737a24bc4e304c0b6,2017-03-23,5,-6,0.0,-5,-1,-5,17,2,53,0.0,1035,5,10,313,13
61aa1e9737a24bc4e304c0b7,2017-03-24,10,0,0.0,1,5,1,28,46,69,0.0,1028,10,10,215,17
61aa1e9737a24bc4e304c0b8,2017-03-25,11,5,0.0,5,7,5,22,81,92,7.0,1023,11,9,114,12
61aa1e9737a24bc4e304c0b9,2017-03-26,5,3,0.0,0,4,0,24,100,89,3.5,1030,5,6,75,17
61aa1e9737a24bc4e304c0ba,2017-03-27,11,4,0.0,6,7,6,12,89,94,13.7,1019,11,8,123,8
61aa1e9737a24bc4e304c0bb,2017-03-28,8,6,0.0,4,7,4,19,94,95,16.9,1014,8,8,60,13
61aa1e9737a24bc4e304c0bc,2017-03-29,11,5,0.0,4,7,4,25,35,79,1.9,1019,11,10,299,16
61aa1e9737a24bc4e304c0bd,2017-03-30,11,2,0.0,3,6,3,15,38,67,0.3,1023,11,10,95,11
61aa1e9737a24bc4e304c0be,2017-03-31,6,3,0.0,0,5,0,35,100,91,49.9,1014,6,7,103,24
61aa1e9737a24bc4e304c0bf,2017-04-01,7,3,0.0,1,5,1,30,85,86,8.3,1011,7,9,181,22
61aa1e9737a24bc4e304c0c0,2017-04-02,13,3,0.0,5,8,5,25,10,76,0.0,1020,13,10,311,15
61aa1e9737a24bc4e304c0c1,2017-04-03,14,7,0.0,8,10,8,19,50,74,0.2,1018,14,10,207,11
61aa1e9737a24bc4e304c0c2,2017-04-04,11,8,0.0,8,10,8,21,86,94,45.9,1005,11,7,94,13
61aa1e9737a24bc4e304c0c3,2017-04-05,13,6,0.0,8,9,8,15,32,83,1.9,1013,13,10,152,10
61aa1e9737a24bc4e304c0c4,2017-04-06,12,5,0.0,4,8,4,36,79,93,13.8,1001,12,9,122,22
61aa1e9737a24bc4e304c0c5,2017-04-07,8,3,0.0,2,6,2,37,64,79,0.6,997,8,8,262,24
61aa1e9737a24bc4e304c0c6,2017-04-08,10,2,0.0,2,6,2,33,20,66,0.0,1011,10,10,303,22
61aa1e9737a24bc4e304c0c7,2017-04-09,15,4,0.0,8,10,8,20,10,66,0.0,1021,15,10,248,12
61aa1e9737a24bc4e304c0c8,2017-04-10,19,8,0.0,12,13,12,31,6,69,0.0,1022,19,10,208,16
61aa1e9737a24bc4e304c0c9,2017-04-11,22,12,0.0,16,17,16,24,4,79,0.0,1021,22,10,205,12
61aa1e9737a24bc4e304c0ca,2017-04-12,19,13,0.0,15,15,15,15,21,81,4.3,1022,19,10,262,8
61aa1e9737a24bc4e304c0cb,2017-04-13,15,8,0.0,8,11,8,25,21,65,0.0,1028,15,10,329,16
61aa1e9737a24bc4e304c0cc,2017-04-14,17,8,0.0,10,11,10,13,17,61,0.0,1029,17,10,136,9
61aa1e9737a24bc4e304c0cd,2017-04-15,15,8,0.0,11,12,11,23,41,73,0.0,1026,15,10,199,14
61aa1e9737a24bc4e304c0ce,2017-04-16,24,13,0.0,18,19,18,36,29,77,1.5,1014,24,10,249,18
61aa1e9737a24bc4e304c0cf,2017-04-17,19,13,0.0,16,16,16,31,31,67,0.8,1016,19,10,312,16
61aa1e9737a24bc4e304c0d0,2017-04-18,17,8,0.0,10,12,10,19,3,63,0.0,1028,17,10,124,14
61aa1e9737a24bc4e304c0d1,2017-04-19,11,7,0.0,6,9,6,24,60,78,0.6,1030,11,9,142,18
61aa1e9737a24bc4e304c0d2,2017-04-20,17,10,0.0,12,13,12,12,71,85,3.2,1019,17,8,106,8
61aa1e9737a24bc4e304c0d3,2017-04-21,13,10,0.0,9,11,9,18,95,90,7.6,1014,13,8,83,13
61aa1e9737a24bc4e304c0d4,2017-04-22,12,10,0.0,10,11,10,14,73,85,6.6,1015,12,9,176,10
61aa1e9737a24bc4e304c0d5,2017-04-23,17,7,0.0,9,11,9,16,44,71,0.0,1019,17,10,140,11
61aa1e9737a24bc4e304c0d6,2017-04-24,13,9,0.0,10,11,10,12,69,78,0.2,1021,13,9,116,8
61aa1e9737a24bc4e304c0d7,2017-04-25,13,10,0.0,8,11,8,40,100,91,19.5,1016,13,5,58,26
61aa1e9737a24bc4e304c0d8,2017-04-26,17,11,0.0,13,14,13,19,92,91,7.8,1009,17,8,94,13
61aa1e9737a24bc4e304c0d9,2017-04-27,18,12,0.0,14,14,14,16,58,88,0.0,1012,18,8,169,10
61aa1e9737a24bc4e304c0da,2017-04-28,24,12,0.0,18,18,18,15,30,79,0.8,1016,24,9,231,8
61aa1e9737a24bc4e304c0db,2017-04-29,23,16,0.0,19,20,19,32,45,82,9.2,1017,23,9,259,16
61aa1e9737a24bc4e304c0dc,2017-04-30,15,11,0.0,12,13,12,23,67,73,1.4,1023,15,10,119,16
61aa1e9737a24bc4e304c0dd,2017-05-01,18,10,0.0,14,14,14,22,72,89,1.2,1013,18,8,121,12
61aa1e9737a24bc4e304c0de,2017-05-02,19,14,0.0,17,17,17,39,59,74,4.3,1005,19,10,253,21
61aa1e9737a24bc4e304c0df,2017-05-03,15,11,0.0,10,12,10,29,23,63,0.1,1015,15,10,303,19
61aa1e9737a24bc4e304c0e0,2017-05-04,14,8,0.0,9,11,9,20,32,61,0.0,1023,14,10,138,15
61aa1e9737a24bc4e304c0e1,2017-05-05,15,10,0.0,10,12,10,32,100,95,39.7,1008,15,6,107,20
61aa1e9737a24bc4e304c0e2,2017-05-06,16,10,0.0,13,14,13,35,72,87,6.9,997,16,8,183,22
61aa1e9737a24bc4e304c0e3,2017-05-07,12,7,0.0,7,10,7,27,53,79,3.4,1005,12,10,259,19
61aa1e9737a24bc4e304c0e4,2017-05-08,13,6,0.0,7,10,7,20,30,64,0.1,1012,13,10,249,15
61aa1e9737a24bc4e304c0e5,2017-05-09,14,7,0.0,10,11,10,12,39,60,0.2,1015,14,10,197,8
61aa1e9737a24bc4e304c0e6,2017-05-10,15,8,0.0,11,12,11,8,41,66,0.0,1017,15,10,122,6
61aa1e9737a24bc4e304c0e7,2017-05-11,16,8,0.0,11,12,11,14,12,63,0.0,1016,16,10,127,10
61aa1e9737a24bc4e304c0e8,2017-05-12,15,8,0.0,10,11,10,13,28,74,0.0,1017,15,10,111,10
61aa1e9737a24bc4e304c0e9,2017-05-13,10,8,0.0,6,9,6,29,98,93,74.2,1012,10,7,66,20
61aa1e9737a24bc4e304c0ea,2017-05-14,17,8,0.0,10,12,10,27,39,78,12.3,1005,17,9,314,18
61aa1e9737a24bc4e304c0eb,2017-05-15,17,10,0.0,11,13,11,42,31,69,0.1,1008,17,10,311,26
61aa1e9737a24bc4e304c0ec,2017-05-16,22,12,0.0,16,18,16,22,15,71,0.0,1016,22,10,273,13
61aa1e9737a24bc4e304c0ed,2017-05-17,26,15,0.0,22,22,21,30,6,75,0.2,1015,26,10,226,15
61aa1e9737a24bc4e304c0ee,2017-05-18,28,20,0.0,25,25,24,34,8,73,0.1,1013,28,10,230,17
61aa1e9737a24bc4e304c0ef,2017-05-19,27,19,0.0,25,25,23,31,8,75,6.3,1013,27,10,230,16
61aa1e9737a24bc4e304c0f0,2017-05-20,16,13,0.0,14,15,14,18,29,64,2.3,1024,16,10,96,13
61aa1e9737a24bc4e304c0f1,2017-05-21,17,11,0.0,14,14,14,17,17,63,0.0,1027,17,10,169,13
